label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
palm_open,0.307277,0.611925,0.0,0.270296,0.555338,-0.012711,0.253439,0.468718,-0.016762,0.250556,0.401224,-0.020257,0.238956,0.355234,-0.024197,0.296615,0.394953,-0.01083,0.296442,0.308979,-0.022224,0.298224,0.255727,-0.031558,0.302347,0.209314,-0.038871,0.326218,0.401492,-0.015385,0.340215,0.310272,-0.024935,0.349593,0.250402,-0.035111,0.357864,0.199749,-0.043155,0.349571,0.426452,-0.022158,0.372327,0.351687,-0.034592,0.38548,0.297931,-0.045224,0.395639,0.24913,-0.053046,0.367615,0.465379,-0.030029,0.393728,0.417571,-0.042476,0.409871,0.3813,-0.048809,0.423286,0.345568,-0.053385
palm_open,0.316165,0.608252,0.0,0.280147,0.551913,-0.012605,0.264505,0.465188,-0.016528,0.263091,0.39779,-0.019906,0.253111,0.351064,-0.023797,0.30705,0.391632,-0.010845,0.308043,0.30655,-0.022159,0.310166,0.253566,-0.031517,0.314509,0.207511,-0.038832,0.335461,0.398306,-0.015447,0.35024,0.307072,-0.024886,0.359738,0.246837,-0.035059,0.367907,0.196795,-0.043102,0.357535,0.423621,-0.02222,0.381365,0.348905,-0.034226,0.394063,0.295128,-0.044654,0.403536,0.247281,-0.052454,0.374367,0.463037,-0.030116,0.400829,0.416049,-0.042161,0.417028,0.380156,-0.048264,0.430391,0.345638,-0.052742
palm_open,0.321258,0.611216,0.0,0.285781,0.554669,-0.013168,0.272056,0.467442,-0.017672,0.272112,0.401061,-0.021498,0.264683,0.352837,-0.025814,0.314584,0.392442,-0.012088,0.316157,0.308116,-0.023973,0.318733,0.255784,-0.03355,0.323468,0.210378,-0.040978,0.34206,0.400675,-0.016819,0.357232,0.309807,-0.027051,0.36708,0.248862,-0.037507,0.375352,0.198432,-0.04564,0.36278,0.427445,-0.023767,0.385409,0.351265,-0.036207,0.397209,0.297162,-0.046743,0.406051,0.249156,-0.054666,0.378048,0.468176,-0.031882,0.403265,0.420966,-0.044416,0.419508,0.384931,-0.050936,0.433126,0.350473,-0.055752
palm_open,0.320441,0.613331,0.0,0.286228,0.555554,-0.013034,0.274761,0.467857,-0.018134,0.275774,0.40107,-0.022667,0.267815,0.351774,-0.027766,0.315423,0.39564,-0.013024,0.317855,0.310641,-0.025694,0.320452,0.25933,-0.035632,0.325218,0.214006,-0.043417,0.341952,0.404356,-0.018236,0.35689,0.313296,-0.029737,0.366758,0.252745,-0.040861,0.375348,0.201119,-0.049512,0.361123,0.432137,-0.025607,0.383691,0.356136,-0.039432,0.39675,0.302371,-0.050726,0.406782,0.253906,-0.059201,0.374715,0.474035,-0.03407,0.400709,0.428936,-0.047874,0.41694,0.393493,-0.05528,0.430269,0.358685,-0.060829
palm_open,0.320857,0.621087,0.0,0.286831,0.563251,-0.013178,0.275165,0.476825,-0.019688,0.27635,0.410965,-0.02576,0.268563,0.359716,-0.03265,0.312065,0.404098,-0.016328,0.315758,0.318723,-0.031022,0.318942,0.266314,-0.042527,0.324153,0.219787,-0.051391,0.33683,0.413176,-0.022028,0.351269,0.32127,-0.03584,0.36022,0.259517,-0.048879,0.368408,0.205603,-0.058985,0.354712,0.441067,-0.029626,0.375872,0.362451,-0.044821,0.387976,0.308051,-0.057467,0.3971,0.259391,-0.066973,0.367911,0.483213,-0.038225,0.392182,0.433905,-0.053224,0.406403,0.395331,-0.061943,0.417602,0.357532,-0.068539
palm_open,0.320672,0.621461,0.0,0.286813,0.559276,-0.013028,0.276626,0.476137,-0.020893,0.277566,0.412636,-0.028503,0.272066,0.359592,-0.036979,0.311735,0.40488,-0.019677,0.317335,0.321299,-0.037081,0.321021,0.268262,-0.050144,0.32612,0.220619,-0.059904,0.334216,0.416575,-0.026515,0.349025,0.327303,-0.043279,0.358041,0.264887,-0.057575,0.36646,0.210074,-0.068326,0.350606,0.446889,-0.035181,0.371379,0.370681,-0.053444,0.381898,0.315532,-0.067059,0.389791,0.265355,-0.076861,0.362443,0.491528,-0.044729,0.38708,0.444312,-0.062924,0.400922,0.40665,-0.072883,0.411638,0.36938,-0.079934
palm_open,0.323716,0.622766,0.0,0.289528,0.560197,-0.01185,0.280302,0.477397,-0.019455,0.280293,0.415306,-0.027026,0.275654,0.361755,-0.035494,0.314734,0.408964,-0.019613,0.320874,0.326633,-0.037505,0.325419,0.273606,-0.050884,0.331236,0.226498,-0.060818,0.335776,0.421742,-0.027168,0.350665,0.334929,-0.04468,0.359912,0.273291,-0.05948,0.368359,0.219222,-0.070443,0.351108,0.452955,-0.036403,0.372134,0.379109,-0.055241,0.381754,0.324241,-0.069256,0.388685,0.273673,-0.079223,0.361581,0.498756,-0.046358,0.385648,0.453881,-0.065021,0.398715,0.41705,-0.075212,0.40873,0.380564,-0.082339
palm_open,0.348324,0.644524,0.0,0.313691,0.582356,-0.011818,0.303421,0.497808,-0.018226,0.303982,0.433753,-0.024359,0.298517,0.380347,-0.03097,0.336155,0.430362,-0.016668,0.342213,0.346422,-0.032629,0.346373,0.293208,-0.044353,0.350861,0.245736,-0.053017,0.359031,0.44263,-0.023141,0.373481,0.35659,-0.038119,0.38219,0.295965,-0.050772,0.389714,0.242516,-0.059945,0.376354,0.474364,-0.031373,0.396617,0.402514,-0.048248,0.405749,0.348962,-0.059743,0.411927,0.298146,-0.067634,0.389087,0.520962,-0.040406,0.412439,0.479479,-0.057315,0.425422,0.443015,-0.065428,0.435317,0.40669,-0.070653
palm_open,0.395875,0.677894,0.0,0.35769,0.621009,-0.014948,0.343277,0.535407,-0.0218,0.342447,0.465306,-0.027785,0.335498,0.409162,-0.033941,0.379265,0.460118,-0.017366,0.381971,0.370559,-0.032513,0.38602,0.315946,-0.043576,0.391559,0.268556,-0.051742,0.405855,0.470499,-0.022183,0.417912,0.37792,-0.036177,0.426711,0.316144,-0.048425,0.434423,0.264056,-0.057316,0.426751,0.500436,-0.029126,0.446746,0.42363,-0.045187,0.456795,0.370381,-0.056746,0.463973,0.321977,-0.064622,0.44341,0.545169,-0.037127,0.466797,0.498352,-0.053137,0.480747,0.461386,-0.061028,0.491809,0.425066,-0.066027
palm_open,0.426757,0.734536,0.0,0.381103,0.692376,-0.019948,0.353229,0.614182,-0.028954,0.339255,0.543768,-0.036132,0.318739,0.493785,-0.043636,0.384952,0.522962,-0.019808,0.372632,0.431718,-0.034946,0.36681,0.373846,-0.046467,0.364842,0.321858,-0.055258,0.417939,0.515664,-0.022638,0.418122,0.412084,-0.035768,0.420206,0.345134,-0.047881,0.422877,0.287619,-0.057187,0.446887,0.532283,-0.028082,0.458165,0.440516,-0.043919,0.466509,0.380342,-0.055252,0.472692,0.326163,-0.063255,0.472408,0.564893,-0.034969,0.489634,0.500196,-0.049607,0.502593,0.458729,-0.055681,0.513163,0.418971,-0.059895
palm_open,0.448199,0.744789,0.0,0.401223,0.709169,-0.021958,0.371082,0.634482,-0.032015,0.35716,0.562034,-0.040034,0.335577,0.510827,-0.048188,0.40414,0.534106,-0.022103,0.388657,0.441611,-0.038276,0.381042,0.383703,-0.050586,0.378197,0.331344,-0.059794,0.437394,0.523568,-0.024092,0.435381,0.419273,-0.036899,0.436744,0.352975,-0.048646,0.439803,0.297288,-0.057925,0.467119,0.53654,-0.028945,0.476906,0.445361,-0.043985,0.484684,0.38634,-0.054546,0.491144,0.334663,-0.06233,0.494026,0.566452,-0.035673,0.510938,0.502793,-0.049846,0.523268,0.461181,-0.055824,0.533378,0.422578,-0.06005
palm_open,0.458392,0.740204,0.0,0.414099,0.691558,-0.020553,0.390297,0.609116,-0.029143,0.384034,0.532521,-0.035706,0.367853,0.477172,-0.042303,0.434852,0.522538,-0.020765,0.426883,0.426194,-0.03558,0.423448,0.368232,-0.046569,0.422961,0.315183,-0.054833,0.468933,0.519534,-0.022626,0.476604,0.414592,-0.034232,0.482958,0.350848,-0.044885,0.48907,0.296087,-0.053367,0.496506,0.538144,-0.027081,0.513166,0.448088,-0.041348,0.524805,0.393046,-0.0504,0.533788,0.343539,-0.056996,0.51958,0.573061,-0.033281,0.540323,0.514246,-0.046579,0.554704,0.476463,-0.051167,0.566129,0.440733,-0.054288
palm_open,0.454509,0.712455,0.0,0.416955,0.658075,-0.02969,0.405334,0.57718,-0.043346,0.411451,0.505355,-0.053126,0.404161,0.442534,-0.062773,0.464675,0.497531,-0.029787,0.47666,0.403577,-0.046763,0.485926,0.345715,-0.059842,0.496758,0.292695,-0.069752,0.496764,0.505524,-0.027884,0.526273,0.411493,-0.040694,0.545727,0.355868,-0.052263,0.563388,0.306091,-0.061843,0.518665,0.531731,-0.029211,0.549615,0.451936,-0.043802,0.56977,0.403688,-0.053374,0.587802,0.357738,-0.060894,0.534194,0.571453,-0.033221,0.559732,0.517796,-0.047357,0.578557,0.48805,-0.052868,0.595894,0.458556,-0.056936
palm_open,0.44536,0.739188,0.0,0.410586,0.683384,-0.030728,0.402897,0.599319,-0.045021,0.411535,0.527905,-0.055434,0.406567,0.463138,-0.065765,0.4638,0.524449,-0.032322,0.477477,0.429603,-0.051179,0.487683,0.369941,-0.065496,0.499567,0.317276,-0.07615,0.495259,0.533905,-0.030678,0.526686,0.439466,-0.046352,0.54825,0.383861,-0.05912,0.568443,0.33605,-0.068873,0.516058,0.560558,-0.03239,0.54895,0.481245,-0.049573,0.571451,0.434827,-0.060263,0.592279,0.391851,-0.067829,0.529486,0.600164,-0.036851,0.556262,0.547901,-0.052847,0.57612,0.519756,-0.059414,0.594888,0.492334,-0.063862
palm_open,0.432608,0.803359,0.0,0.398154,0.746806,-0.027669,0.389008,0.664611,-0.041433,0.396152,0.591877,-0.051969,0.388119,0.527559,-0.062747,0.445196,0.587087,-0.030123,0.457124,0.492719,-0.048418,0.46705,0.434486,-0.062483,0.478815,0.382917,-0.07313,0.477952,0.59755,-0.03,0.506986,0.501319,-0.045478,0.526837,0.444704,-0.058752,0.545087,0.394251,-0.0693,0.500575,0.625131,-0.032833,0.532877,0.546936,-0.04961,0.555383,0.499883,-0.060373,0.57515,0.454703,-0.068386,0.51636,0.665417,-0.038052,0.543391,0.610229,-0.052933,0.563022,0.579237,-0.05885,0.580963,0.548501,-0.063327
palm_open,0.43027,0.810058,0.0,0.397487,0.767985,-0.036967,0.385262,0.697902,-0.055438,0.391781,0.631614,-0.068774,0.384721,0.571924,-0.081881,0.445414,0.623072,-0.043886,0.458582,0.535253,-0.065391,0.469848,0.480115,-0.080684,0.482849,0.431292,-0.091791,0.477192,0.626523,-0.039297,0.50841,0.536772,-0.057496,0.529618,0.485175,-0.070244,0.549691,0.439204,-0.080261,0.498289,0.645992,-0.038189,0.531849,0.571268,-0.057025,0.55423,0.526832,-0.067577,0.574581,0.4847,-0.075135,0.512657,0.679165,-0.040329,0.540889,0.626968,-0.056492,0.561353,0.598734,-0.063285,0.579835,0.571374,-0.068309
palm_open,0.413366,0.711042,0.0,0.37957,0.685029,-0.038035,0.366637,0.628818,-0.05837,0.374027,0.57441,-0.072764,0.370412,0.524093,-0.08701,0.431919,0.558356,-0.048909,0.445376,0.482889,-0.069797,0.457796,0.434572,-0.084849,0.471614,0.394236,-0.095198,0.460698,0.560632,-0.041651,0.49327,0.482479,-0.059544,0.51545,0.433987,-0.071877,0.537296,0.392793,-0.08103,0.47884,0.574729,-0.0372,0.510769,0.502173,-0.05417,0.533691,0.459086,-0.065132,0.555841,0.423317,-0.072546,0.48969,0.599187,-0.035759,0.517125,0.544791,-0.050042,0.536995,0.517571,-0.057067,0.555787,0.494664,-0.061774
palm_open,0.29424,0.689896,0.0,0.338803,0.657838,-0.024823,0.371688,0.599929,-0.040014,0.390056,0.54893,-0.053142,0.410282,0.503962,-0.067072,0.331784,0.504355,-0.034434,0.333934,0.429774,-0.05563,0.334793,0.38393,-0.071028,0.335163,0.338628,-0.082146,0.301757,0.502393,-0.035044,0.299457,0.421314,-0.054723,0.300519,0.368001,-0.06864,0.30128,0.314581,-0.07895,0.274684,0.521462,-0.037905,0.265129,0.444546,-0.057354,0.26086,0.394434,-0.068286,0.258123,0.345493,-0.075473,0.250917,0.555656,-0.042625,0.235153,0.499434,-0.060997,0.225848,0.459865,-0.069557,0.217999,0.418977,-0.074683
palm_open,0.251012,0.698367,0.0,0.292641,0.657457,-0.019423,0.323562,0.595625,-0.030843,0.344441,0.544107,-0.040895,0.366332,0.502454,-0.051863,0.286012,0.51909,-0.029394,0.290872,0.446044,-0.04738,0.294996,0.401718,-0.060097,0.298334,0.358744,-0.069577,0.257985,0.517404,-0.032184,0.258536,0.438497,-0.049769,0.263407,0.386378,-0.062423,0.268012,0.337601,-0.072054,0.232448,0.53731,-0.036763,0.221621,0.461776,-0.054263,0.217006,0.412028,-0.064378,0.215448,0.366665,-0.071472,0.209963,0.573328,-0.042803,0.192448,0.519533,-0.059158,0.183181,0.482099,-0.066617,0.176256,0.444265,-0.071516
palm_open,0.256809,0.679063,0.0,0.291986,0.628754,-0.018418,0.315848,0.555588,-0.028749,0.330246,0.496585,-0.038182,0.346093,0.44736,-0.048853,0.273298,0.502559,-0.027698,0.270461,0.433005,-0.044906,0.267552,0.389942,-0.056778,0.264576,0.348499,-0.065943,0.246006,0.510542,-0.030969,0.235078,0.433608,-0.047072,0.231109,0.382902,-0.059002,0.227551,0.334739,-0.068598,0.224042,0.538402,-0.036058,0.20298,0.472882,-0.05276,0.193064,0.428435,-0.062529,0.186595,0.384158,-0.069931,0.206862,0.579644,-0.042625,0.184363,0.53721,-0.059058,0.171524,0.505241,-0.067111,0.160801,0.469814,-0.072865
palm_open,0.265544,0.664343,0.0,0.298396,0.609207,-0.020409,0.315852,0.533201,-0.032468,0.324413,0.471165,-0.043002,0.33473,0.415299,-0.054689,0.270359,0.483866,-0.031736,0.260521,0.41485,-0.050526,0.254533,0.373123,-0.063091,0.249364,0.331339,-0.072647,0.244724,0.499277,-0.034123,0.229711,0.425694,-0.052412,0.222382,0.375652,-0.065548,0.215579,0.326259,-0.07586,0.225203,0.533009,-0.038267,0.200412,0.473791,-0.056785,0.189395,0.430627,-0.067603,0.182001,0.385613,-0.075461,0.211232,0.577744,-0.043885,0.186562,0.538722,-0.061882,0.173513,0.508245,-0.071106,0.16265,0.473349,-0.077522
palm_open,0.266791,0.658134,0.0,0.301527,0.607383,-0.01925,0.321538,0.534966,-0.031099,0.332552,0.473644,-0.04139,0.345483,0.419689,-0.052719,0.278948,0.480902,-0.030123,0.271252,0.41158,-0.047842,0.266235,0.368165,-0.059477,0.261263,0.327853,-0.067952,0.25199,0.493514,-0.032529,0.23967,0.41623,-0.049553,0.234295,0.365263,-0.06096,0.228595,0.318283,-0.069444,0.230304,0.524826,-0.036603,0.209749,0.46119,-0.053603,0.199788,0.415456,-0.063197,0.192539,0.370777,-0.069767,0.213498,0.568849,-0.042043,0.191651,0.525236,-0.058134,0.178882,0.493773,-0.065569,0.16753,0.459035,-0.070449
palm_open,0.253118,0.659312,0.0,0.296375,0.622624,-0.021932,0.325164,0.561175,-0.035609,0.345346,0.50464,-0.047571,0.364834,0.455538,-0.060792,0.28741,0.485443,-0.033763,0.288504,0.410307,-0.052969,0.287687,0.363383,-0.065788,0.285572,0.319277,-0.075204,0.258359,0.489663,-0.035299,0.253824,0.409723,-0.053278,0.252317,0.357161,-0.065467,0.248883,0.307338,-0.074768,0.232269,0.514477,-0.038748,0.218403,0.440342,-0.056969,0.210246,0.39196,-0.067787,0.203712,0.344878,-0.075192,0.209629,0.552411,-0.04371,0.192414,0.498669,-0.061372,0.181645,0.462286,-0.070135,0.172494,0.423301,-0.075852
palm_open,0.231194,0.662673,0.0,0.280727,0.643539,-0.023676,0.318541,0.591344,-0.038123,0.345564,0.541119,-0.050592,0.371296,0.500247,-0.064088,0.287988,0.495167,-0.03456,0.296228,0.418736,-0.054385,0.300797,0.370182,-0.068008,0.30377,0.323872,-0.077922,0.25842,0.485659,-0.035179,0.263197,0.40208,-0.053352,0.267682,0.348286,-0.06553,0.26989,0.295731,-0.074592,0.229449,0.498433,-0.037894,0.223627,0.418654,-0.055807,0.220495,0.367426,-0.066063,0.218339,0.317812,-0.072911,0.202524,0.526974,-0.042397,0.191134,0.466361,-0.059134,0.184412,0.42609,-0.067154,0.179033,0.384251,-0.072229
palm_open,0.213006,0.659735,0.0,0.262515,0.652944,-0.024193,0.306988,0.613955,-0.03823,0.339904,0.573622,-0.050306,0.370781,0.543183,-0.062863,0.289048,0.498185,-0.028848,0.306338,0.425138,-0.047286,0.316315,0.377712,-0.060902,0.32453,0.333438,-0.070833,0.261181,0.477079,-0.029129,0.275705,0.392749,-0.046188,0.285452,0.338097,-0.059038,0.293114,0.287493,-0.068352,0.231349,0.477946,-0.031886,0.237411,0.392785,-0.049255,0.240424,0.339672,-0.060219,0.244122,0.290598,-0.067244,0.200736,0.495353,-0.036564,0.198797,0.427121,-0.052627,0.1976,0.383509,-0.060448,0.197996,0.339647,-0.065173
palm_open,0.205547,0.656683,0.0,0.256498,0.65267,-0.023563,0.303749,0.614974,-0.03559,0.335053,0.572358,-0.045547,0.365284,0.542189,-0.055792,0.288135,0.494607,-0.025409,0.307344,0.41937,-0.042662,0.318742,0.371096,-0.055773,0.328918,0.327641,-0.06536,0.259876,0.469997,-0.02577,0.276754,0.382145,-0.042168,0.288854,0.326152,-0.055289,0.299799,0.27598,-0.064602,0.230491,0.466807,-0.028694,0.238678,0.380826,-0.045683,0.244966,0.326281,-0.056733,0.252722,0.277431,-0.063696,0.199677,0.48003,-0.033546,0.199867,0.41026,-0.049719,0.201118,0.365159,-0.05766,0.20526,0.319975,-0.062227
palm_open,0.204125,0.652482,0.0,0.254411,0.641024,-0.022718,0.300279,0.597348,-0.03367,0.331303,0.55065,-0.042898,0.360444,0.51648,-0.052314,0.280309,0.478419,-0.023254,0.297611,0.399632,-0.03999,0.307425,0.350498,-0.052548,0.31665,0.305102,-0.061769,0.252874,0.455985,-0.023563,0.268863,0.366844,-0.040611,0.281129,0.308212,-0.054072,0.292092,0.256343,-0.0634,0.224086,0.455451,-0.02639,0.229479,0.366735,-0.043476,0.235253,0.309813,-0.054412,0.242833,0.259884,-0.061164,0.194217,0.470816,-0.031164,0.193324,0.400607,-0.047222,0.194334,0.354598,-0.055346,0.197554,0.308336,-0.06
palm_open,0.202881,0.65688,0.0,0.254651,0.639558,-0.019777,0.297648,0.584057,-0.02667,0.32507,0.52925,-0.032396,0.351071,0.493874,-0.038211,0.271771,0.462732,-0.01334,0.285839,0.382447,-0.025699,0.293706,0.332749,-0.036253,0.300535,0.288509,-0.044381,0.243434,0.444214,-0.013647,0.25612,0.351966,-0.026493,0.2665,0.292662,-0.038334,0.275187,0.242233,-0.046519,0.214825,0.446843,-0.016673,0.217555,0.356051,-0.030713,0.22249,0.299973,-0.040988,0.228656,0.251269,-0.047305,0.185354,0.465558,-0.02158,0.182645,0.39445,-0.035547,0.1825,0.348363,-0.042988,0.184641,0.302561,-0.047171
palm_open,0.210623,0.68353,0.0,0.257615,0.640488,-0.017286,0.292792,0.568681,-0.022273,0.314279,0.506995,-0.027185,0.334668,0.464098,-0.031889,0.252809,0.4603,-0.003847,0.259248,0.380012,-0.015232,0.264044,0.333671,-0.025967,0.268389,0.294175,-0.034021,0.223434,0.451262,-0.005618,0.225365,0.355757,-0.017348,0.230625,0.294177,-0.029532,0.235642,0.242722,-0.038212,0.196341,0.464016,-0.01075,0.189086,0.372438,-0.024628,0.188474,0.315668,-0.035452,0.190021,0.267263,-0.042175,0.170118,0.493682,-0.01775,0.158016,0.423804,-0.031149,0.151663,0.376798,-0.038506,0.148243,0.330301,-0.042948
palm_open,0.227511,0.70403,0.0,0.268809,0.644986,-0.019619,0.294049,0.559162,-0.024737,0.305087,0.487643,-0.029036,0.318699,0.438454,-0.033164,0.238649,0.467455,-0.008378,0.23148,0.382538,-0.019263,0.227309,0.331434,-0.029519,0.22366,0.285655,-0.037695,0.207352,0.469939,-0.008694,0.195123,0.373565,-0.019987,0.190642,0.310451,-0.031988,0.18736,0.257796,-0.04089,0.181404,0.49262,-0.012136,0.161479,0.406083,-0.025119,0.152357,0.351053,-0.036116,0.146196,0.303225,-0.043476,0.158968,0.531462,-0.017674,0.136638,0.469297,-0.030603,0.123029,0.427387,-0.038223,0.112495,0.384702,-0.043116
palm_open,0.242511,0.708664,0.0,0.277918,0.639317,-0.023041,0.292908,0.544987,-0.029843,0.29386,0.468141,-0.035068,0.301664,0.413337,-0.040037,0.224023,0.473453,-0.013369,0.20592,0.393845,-0.02556,0.193964,0.344493,-0.036395,0.182898,0.300639,-0.045202,0.192801,0.487937,-0.012415,0.167497,0.399575,-0.026163,0.153296,0.339078,-0.03964,0.140808,0.288481,-0.049594,0.17028,0.521143,-0.014526,0.137649,0.446244,-0.029477,0.11982,0.396053,-0.041234,0.105318,0.350723,-0.04902,0.153594,0.568849,-0.01889,0.122672,0.516696,-0.03348,0.103873,0.48168,-0.042074,0.087185,0.443208,-0.04763
palm_open,0.252819,0.709526,0.0,0.283122,0.626856,-0.023216,0.287691,0.529259,-0.031196,0.281223,0.453074,-0.037606,0.283438,0.393881,-0.04378,0.211756,0.484884,-0.016743,0.185065,0.41045,-0.030412,0.167661,0.364179,-0.041279,0.151338,0.323684,-0.050046,0.182363,0.509254,-0.016324,0.14726,0.427402,-0.032281,0.126885,0.370735,-0.046182,0.108852,0.323911,-0.056123,0.16374,0.550018,-0.018764,0.121689,0.486754,-0.035718,0.097534,0.441612,-0.047854,0.077613,0.40104,-0.055493,0.152649,0.602413,-0.023298,0.115359,0.559146,-0.039546,0.092386,0.529638,-0.048839,0.071131,0.496556,-0.054635
palm_open,0.256111,0.725055,0.0,0.280325,0.639987,-0.02335,0.279885,0.539663,-0.032713,0.271891,0.460622,-0.040525,0.271505,0.400133,-0.048141,0.203222,0.504793,-0.019808,0.171291,0.434985,-0.035145,0.14967,0.391371,-0.047298,0.129604,0.353416,-0.056837,0.175239,0.533873,-0.020358,0.134816,0.457131,-0.037148,0.109601,0.404539,-0.051304,0.087127,0.360977,-0.061287,0.158676,0.577399,-0.023626,0.112813,0.519506,-0.040887,0.08551,0.47863,-0.052808,0.062054,0.441505,-0.060269,0.150251,0.63291,-0.029048,0.110801,0.596903,-0.045262,0.085993,0.571628,-0.053944,0.06224,0.543075,-0.059221
palm_open,0.24893,0.742268,0.0,0.270356,0.656305,-0.026399,0.269797,0.557844,-0.039211,0.261551,0.481089,-0.050073,0.259693,0.41732,-0.061106,0.192604,0.52882,-0.028087,0.158005,0.462037,-0.046591,0.134681,0.418854,-0.060473,0.112974,0.380703,-0.071239,0.165578,0.562352,-0.028477,0.122018,0.490328,-0.048273,0.094834,0.440854,-0.064344,0.07038,0.398371,-0.076069,0.15116,0.609158,-0.031494,0.102971,0.556802,-0.051054,0.073296,0.51924,-0.064551,0.047795,0.484203,-0.073393,0.145428,0.665908,-0.036768,0.104315,0.632106,-0.054837,0.078102,0.608474,-0.06512,0.052333,0.581437,-0.071863
palm_open,0.239634,0.745512,0.0,0.261275,0.659903,-0.025515,0.261018,0.563852,-0.038336,0.252878,0.487682,-0.049301,0.252327,0.422501,-0.060526,0.18361,0.535032,-0.028072,0.147838,0.469659,-0.046137,0.12213,0.430247,-0.059715,0.097473,0.394475,-0.070481,0.157051,0.568969,-0.028768,0.113371,0.49876,-0.049098,0.083784,0.452367,-0.066068,0.056029,0.411066,-0.078492,0.142248,0.616288,-0.031658,0.094512,0.565153,-0.051572,0.063546,0.53131,-0.065248,0.035733,0.498622,-0.07406,0.135861,0.673792,-0.036651,0.093291,0.636663,-0.055394,0.067209,0.614945,-0.065584,0.040739,0.591254,-0.071994
palm_open,0.225089,0.729047,0.0,0.251569,0.650697,-0.026523,0.255281,0.55587,-0.040425,0.25042,0.47978,-0.052066,0.252355,0.414677,-0.064155,0.180126,0.522455,-0.031764,0.147639,0.453307,-0.049888,0.123931,0.412451,-0.063023,0.101453,0.377388,-0.073105,0.153407,0.55436,-0.031446,0.11298,0.479037,-0.050089,0.08527,0.429985,-0.065063,0.059543,0.38856,-0.076293,0.137368,0.599322,-0.033471,0.091685,0.543074,-0.052005,0.062817,0.506411,-0.065474,0.037098,0.472789,-0.074543,0.128979,0.654039,-0.037659,0.087962,0.614249,-0.055092,0.062263,0.590148,-0.065323,0.03727,0.564251,-0.072232
palm_open,0.214881,0.702729,0.0,0.242519,0.631568,-0.025988,0.250648,0.542101,-0.040511,0.25023,0.468598,-0.05272,0.254962,0.403849,-0.065553,0.180217,0.503169,-0.033344,0.150985,0.431445,-0.051995,0.129783,0.387869,-0.065029,0.10992,0.350044,-0.074803,0.152691,0.531638,-0.033172,0.116353,0.453408,-0.052042,0.091925,0.402388,-0.066746,0.069394,0.359135,-0.077758,0.134586,0.574448,-0.035178,0.093024,0.511718,-0.053713,0.06686,0.47064,-0.067135,0.043763,0.433057,-0.076263,0.123179,0.627989,-0.039172,0.084779,0.584391,-0.056685,0.060591,0.559251,-0.066728,0.037147,0.533275,-0.07343
palm_open,0.204,0.680621,0.0,0.234743,0.616058,-0.026543,0.246636,0.52969,-0.042269,0.250388,0.457275,-0.05568,0.260465,0.394225,-0.069999,0.181989,0.486764,-0.037479,0.15707,0.412142,-0.057883,0.138457,0.365375,-0.071501,0.120369,0.3243,-0.081526,0.153492,0.511919,-0.037537,0.121588,0.430141,-0.057797,0.10008,0.376727,-0.072362,0.079209,0.330373,-0.083292,0.133213,0.552848,-0.039656,0.095394,0.485416,-0.059364,0.07088,0.442414,-0.072399,0.049043,0.403695,-0.081125,0.118786,0.604564,-0.043746,0.082516,0.556678,-0.06189,0.059597,0.528989,-0.071792,0.037575,0.501399,-0.078379
palm_open,0.188618,0.647799,0.0,0.224111,0.594069,-0.028566,0.241105,0.513529,-0.04561,0.246445,0.443954,-0.060138,0.258784,0.381111,-0.076073,0.181649,0.46948,-0.042589,0.158559,0.398031,-0.065008,0.141316,0.352513,-0.08006,0.124619,0.31072,-0.091277,0.151704,0.493395,-0.042271,0.121871,0.415575,-0.063525,0.102193,0.365754,-0.078287,0.082574,0.318097,-0.089983,0.129713,0.53284,-0.044102,0.093775,0.468704,-0.064954,0.069886,0.427992,-0.077308,0.048684,0.388279,-0.086119,0.113238,0.583017,-0.048107,0.079454,0.538933,-0.067483,0.057039,0.512719,-0.077438,0.035652,0.484034,-0.084466
palm_open,0.181784,0.618177,0.0,0.21786,0.567066,-0.027256,0.237411,0.487558,-0.04313,0.24369,0.422034,-0.056676,0.258238,0.364248,-0.071832,0.178122,0.450748,-0.040435,0.156003,0.383,-0.061408,0.139578,0.33887,-0.076018,0.12385,0.297462,-0.087191,0.148499,0.476187,-0.040648,0.118579,0.401292,-0.060015,0.099975,0.354717,-0.073923,0.081422,0.309382,-0.085484,0.126755,0.514846,-0.042823,0.091826,0.451901,-0.062247,0.068836,0.412901,-0.073507,0.048176,0.375232,-0.082018,0.110757,0.562961,-0.047175,0.078068,0.520781,-0.065479,0.056658,0.496978,-0.074132,0.035661,0.471831,-0.080486
